Date,Nitrogen_Dioxide_AQI_Value,Site Name,Site ID,Source
11/23/2016,35,Cincinnati Near Road,39-061-0048,AQS
11/24/2016,12,Taft NCore,39-061-0040,AQS
11/25/2016,17,Cincinnati Near Road,39-061-0048,AQS
11/26/2016,24,Cincinnati Near Road,39-061-0048,AQS
11/27/2016,31,Cincinnati Near Road,39-061-0048,AQS
11/28/2016,33,Cincinnati Near Road,39-061-0048,AQS
11/29/2016,35,Cincinnati Near Road,39-061-0048,AQS
11/30/2016,33,Cincinnati Near Road,39-061-0048,AQS
12/1/2016,21,Cincinnati Near Road,39-061-0048,AQS
12/2/2016,18,Cincinnati Near Road,39-061-0048,AQS
12/3/2016,22,Cincinnati Near Road,39-061-0048,AQS
12/4/2016,20,Cincinnati Near Road,39-061-0048,AQS
12/5/2016,25,Cincinnati Near Road,39-061-0048,AQS
12/6/2016,26,Cincinnati Near Road,39-061-0048,AQS
12/7/2016,23,Cincinnati Near Road,39-061-0048,AQS
12/8/2016,14,Cincinnati Near Road,39-061-0048,AQS
12/9/2016,17,Cincinnati Near Road,39-061-0048,AQS
12/10/2016,21,Cincinnati Near Road,39-061-0048,AQS
12/11/2016,37,Cincinnati Near Road,39-061-0048,AQS
12/12/2016,25,Cincinnati Near Road,39-061-0048,AQS
12/13/2016,36,Cincinnati Near Road,39-061-0048,AQS
12/14/2016,27,Cincinnati Near Road,39-061-0048,AQS
12/15/2016,35,Cincinnati Near Road,39-061-0048,AQS
12/16/2016,31,Cincinnati Near Road,39-061-0048,AQS
12/17/2016,34,Cincinnati Near Road,39-061-0048,AQS
12/18/2016,19,Cincinnati Near Road,39-061-0048,AQS
12/19/2016,32,Cincinnati Near Road,39-061-0048,AQS
12/20/2016,44,Cincinnati Near Road,39-061-0048,AQS
12/21/2016,37,Cincinnati Near Road,39-061-0048,AQS
12/22/2016,38,Cincinnati Near Road,39-061-0048,AQS
12/23/2016,35,Cincinnati Near Road,39-061-0048,AQS
12/24/2016,26,Cincinnati Near Road,39-061-0048,AQS
12/25/2016,14,Cincinnati Near Road,39-061-0048,AQS
12/26/2016,17,Cincinnati Near Road,39-061-0048,AQS
12/27/2016,18,Cincinnati Near Road,39-061-0048,AQS
12/28/2016,32,Cincinnati Near Road,39-061-0048,AQS
12/29/2016,20,Cincinnati Near Road,39-061-0048,AQS
12/30/2016,38,Cincinnati Near Road,39-061-0048,AQS
12/31/2016,30,Cincinnati Near Road,39-061-0048,AQS
1/1/2017,22,Taft NCore,39-061-0040,AQS
1/2/2017,20,Cincinnati Near Road,39-061-0048,AQS
1/3/2017,31,Cincinnati Near Road,39-061-0048,AQS
1/4/2017,18,Cincinnati Near Road,39-061-0048,AQS
1/5/2017,22,Cincinnati Near Road,39-061-0048,AQS
1/6/2017,30,Cincinnati Near Road,39-061-0048,AQS
1/7/2017,20,Cincinnati Near Road,39-061-0048,AQS
1/8/2017,34,Cincinnati Near Road,39-061-0048,AQS
1/9/2017,39,Cincinnati Near Road,39-061-0048,AQS
1/10/2017,19,Cincinnati Near Road,39-061-0048,AQS
1/11/2017,40,Cincinnati Near Road,39-061-0048,AQS
1/12/2017,18,Cincinnati Near Road,39-061-0048,AQS
1/13/2017,26,Cincinnati Near Road,39-061-0048,AQS
1/14/2017,21,Cincinnati Near Road,39-061-0048,AQS
1/15/2017,18,Cincinnati Near Road,39-061-0048,AQS
1/16/2017,24,Cincinnati Near Road,39-061-0048,AQS
1/17/2017,26,Cincinnati Near Road,39-061-0048,AQS
1/18/2017,17,Cincinnati Near Road,39-061-0048,AQS
1/19/2017,25,Cincinnati Near Road,39-061-0048,AQS
1/20/2017,34,Cincinnati Near Road,39-061-0048,AQS
1/21/2017,35,Cincinnati Near Road,39-061-0048,AQS
1/22/2017,27,Cincinnati Near Road,39-061-0048,AQS
1/23/2017,23,Cincinnati Near Road,39-061-0048,AQS
1/24/2017,25,Cincinnati Near Road,39-061-0048,AQS
1/25/2017,23,Cincinnati Near Road,39-061-0048,AQS
1/26/2017,10,Cincinnati Near Road,39-061-0048,AQS
1/27/2017,9,Cincinnati Near Road,39-061-0048,AQS
1/28/2017,10,Taft NCore,39-061-0040,AQS
1/29/2017,16,Cincinnati Near Road,39-061-0048,AQS
1/30/2017,30,Cincinnati Near Road,39-061-0048,AQS
1/31/2017,37,Cincinnati Near Road,39-061-0048,AQS
2/1/2017,32,Cincinnati Near Road,39-061-0048,AQS
2/2/2017,26,Cincinnati Near Road,39-061-0048,AQS
2/3/2017,32,Cincinnati Near Road,39-061-0048,AQS
2/4/2017,36,Cincinnati Near Road,39-061-0048,AQS
2/5/2017,33,Cincinnati Near Road,39-061-0048,AQS
2/6/2017,41,Cincinnati Near Road,39-061-0048,AQS
2/7/2017,16,Cincinnati Near Road,39-061-0048,AQS
2/8/2017,24,Cincinnati Near Road,39-061-0048,AQS
2/9/2017,34,Cincinnati Near Road,39-061-0048,AQS
2/10/2017,34,Cincinnati Near Road,39-061-0048,AQS
2/11/2017,25,Cincinnati Near Road,39-061-0048,AQS
2/12/2017,20,Cincinnati Near Road,39-061-0048,AQS
2/13/2017,39,Cincinnati Near Road,39-061-0048,AQS
2/14/2017,39,Cincinnati Near Road,39-061-0048,AQS
2/15/2017,29,Cincinnati Near Road,39-061-0048,AQS
2/16/2017,39,Cincinnati Near Road,39-061-0048,AQS
2/17/2017,51,Cincinnati Near Road,39-061-0048,AQS
2/18/2017,42,Cincinnati Near Road,39-061-0048,AQS
2/19/2017,30,Cincinnati Near Road,39-061-0048,AQS
2/20/2017,42,Cincinnati Near Road,39-061-0048,AQS
2/21/2017,49,Cincinnati Near Road,39-061-0048,AQS
2/22/2017,36,Cincinnati Near Road,39-061-0048,AQS
2/23/2017,32,Cincinnati Near Road,39-061-0048,AQS
2/24/2017,26,Cincinnati Near Road,39-061-0048,AQS
2/25/2017,9,Cincinnati Near Road,39-061-0048,AQS
2/26/2017,35,Cincinnati Near Road,39-061-0048,AQS
2/27/2017,33,Cincinnati Near Road,39-061-0048,AQS
2/28/2017,35,Cincinnati Near Road,39-061-0048,AQS
3/1/2017,25,Cincinnati Near Road,39-061-0048,AQS
3/2/2017,14,Cincinnati Near Road,39-061-0048,AQS
3/3/2017,34,Cincinnati Near Road,39-061-0048,AQS
3/4/2017,32,Cincinnati Near Road,39-061-0048,AQS
3/5/2017,46,Cincinnati Near Road,39-061-0048,AQS
3/6/2017,30,Cincinnati Near Road,39-061-0048,AQS
3/7/2017,27,Cincinnati Near Road,39-061-0048,AQS
3/8/2017,43,Cincinnati Near Road,39-061-0048,AQS
3/9/2017,46,Cincinnati Near Road,39-061-0048,AQS
3/10/2017,31,Cincinnati Near Road,39-061-0048,AQS
3/11/2017,25,Cincinnati Near Road,39-061-0048,AQS
3/12/2017,29,Cincinnati Near Road,39-061-0048,AQS
3/13/2017,31,Cincinnati Near Road,39-061-0048,AQS
3/14/2017,27,Cincinnati Near Road,39-061-0048,AQS
3/15/2017,34,Cincinnati Near Road,39-061-0048,AQS
3/16/2017,40,Cincinnati Near Road,39-061-0048,AQS
3/17/2017,43,Cincinnati Near Road,39-061-0048,AQS
3/18/2017,28,Cincinnati Near Road,39-061-0048,AQS
3/19/2017,29,Cincinnati Near Road,39-061-0048,AQS
3/20/2017,38,Cincinnati Near Road,39-061-0048,AQS
3/21/2017,30,Cincinnati Near Road,39-061-0048,AQS
3/22/2017,25,Cincinnati Near Road,39-061-0048,AQS
3/23/2017,47,Cincinnati Near Road,39-061-0048,AQS
3/24/2017,42,Cincinnati Near Road,39-061-0048,AQS
3/25/2017,41,Cincinnati Near Road,39-061-0048,AQS
3/26/2017,33,Cincinnati Near Road,39-061-0048,AQS
3/27/2017,33,Cincinnati Near Road,39-061-0048,AQS
3/28/2017,28,Cincinnati Near Road,39-061-0048,AQS
3/29/2017,30,Cincinnati Near Road,39-061-0048,AQS
3/30/2017,37,Cincinnati Near Road,39-061-0048,AQS
3/31/2017,29,Cincinnati Near Road,39-061-0048,AQS
4/1/2017,25,Cincinnati Near Road,39-061-0048,AQS
4/2/2017,32,Cincinnati Near Road,39-061-0048,AQS
4/3/2017,36,Cincinnati Near Road,39-061-0048,AQS
4/4/2017,25,Cincinnati Near Road,39-061-0048,AQS
4/5/2017,28,Cincinnati Near Road,39-061-0048,AQS
4/6/2017,14,Cincinnati Near Road,39-061-0048,AQS
4/7/2017,28,Cincinnati Near Road,39-061-0048,AQS
4/8/2017,42,Cincinnati Near Road,39-061-0048,AQS
4/9/2017,35,Cincinnati Near Road,39-061-0048,AQS
4/10/2017,56,Cincinnati Near Road,39-061-0048,AQS
4/11/2017,29,Cincinnati Near Road,39-061-0048,AQS
4/12/2017,42,Cincinnati Near Road,39-061-0048,AQS
4/13/2017,47,Cincinnati Near Road,39-061-0048,AQS
4/14/2017,45,Cincinnati Near Road,39-061-0048,AQS
4/15/2017,43,Cincinnati Near Road,39-061-0048,AQS
4/16/2017,35,Cincinnati Near Road,39-061-0048,AQS
4/17/2017,40,Cincinnati Near Road,39-061-0048,AQS
4/18/2017,36,Cincinnati Near Road,39-061-0048,AQS
4/19/2017,34,Cincinnati Near Road,39-061-0048,AQS
4/20/2017,30,Cincinnati Near Road,39-061-0048,AQS
4/21/2017,28,Cincinnati Near Road,39-061-0048,AQS
4/22/2017,17,Cincinnati Near Road,39-061-0048,AQS
4/23/2017,37,Cincinnati Near Road,39-061-0048,AQS
4/24/2017,32,Cincinnati Near Road,39-061-0048,AQS
4/25/2017,33,Cincinnati Near Road,39-061-0048,AQS
4/26/2017,41,Cincinnati Near Road,39-061-0048,AQS
4/27/2017,28,Cincinnati Near Road,39-061-0048,AQS
4/28/2017,31,Cincinnati Near Road,39-061-0048,AQS
4/29/2017,27,Cincinnati Near Road,39-061-0048,AQS
4/30/2017,17,Cincinnati Near Road,39-061-0048,AQS
5/1/2017,16,Cincinnati Near Road,39-061-0048,AQS
5/2/2017,26,Cincinnati Near Road,39-061-0048,AQS
5/3/2017,33,Cincinnati Near Road,39-061-0048,AQS
5/4/2017,29,Cincinnati Near Road,39-061-0048,AQS
5/5/2017,28,Cincinnati Near Road,39-061-0048,AQS
5/6/2017,22,Cincinnati Near Road,39-061-0048,AQS
5/7/2017,33,Cincinnati Near Road,39-061-0048,AQS
5/8/2017,16,NORTHERN KENTUCKY UNIVERSITY (NKU),21-037-3002,AQS
5/9/2017,20,Taft NCore,39-061-0040,AQS
5/10/2017,46,Cincinnati Near Road,39-061-0048,AQS
5/11/2017,11,NORTHERN KENTUCKY UNIVERSITY (NKU),21-037-3002,AQS
5/12/2017,38,Cincinnati Near Road,39-061-0048,AQS
5/13/2017,41,Cincinnati Near Road,39-061-0048,AQS
5/14/2017,38,Cincinnati Near Road,39-061-0048,AQS
5/15/2017,16,Taft NCore,39-061-0040,AQS
5/16/2017,48,Cincinnati Near Road,39-061-0048,AQS
5/17/2017,42,Cincinnati Near Road,39-061-0048,AQS
5/18/2017,34,Cincinnati Near Road,39-061-0048,AQS
5/19/2017,31,Cincinnati Near Road,39-061-0048,AQS
5/20/2017,25,Cincinnati Near Road,39-061-0048,AQS
5/21/2017,22,Cincinnati Near Road,39-061-0048,AQS
5/22/2017,26,Taft NCore,39-061-0040,AQS
5/23/2017,43,Cincinnati Near Road,39-061-0048,AQS
5/24/2017,38,Cincinnati Near Road,39-061-0048,AQS
5/25/2017,25,Cincinnati Near Road,39-061-0048,AQS
5/26/2017,28,Cincinnati Near Road,39-061-0048,AQS
5/27/2017,30,Cincinnati Near Road,39-061-0048,AQS
5/28/2017,12,Cincinnati Near Road,39-061-0048,AQS
5/29/2017,42,Cincinnati Near Road,39-061-0048,AQS
5/30/2017,33,Cincinnati Near Road,39-061-0048,AQS
5/31/2017,45,Cincinnati Near Road,39-061-0048,AQS
6/1/2017,45,Cincinnati Near Road,39-061-0048,AQS
6/2/2017,51,Taft NCore,39-061-0040,AQS
6/3/2017,46,Cincinnati Near Road,39-061-0048,AQS
6/4/2017,48,Cincinnati Near Road,39-061-0048,AQS
6/5/2017,40,Cincinnati Near Road,39-061-0048,AQS
6/6/2017,35,Cincinnati Near Road,39-061-0048,AQS
6/7/2017,28,Cincinnati Near Road,39-061-0048,AQS
6/8/2017,43,Cincinnati Near Road,39-061-0048,AQS
6/9/2017,37,Cincinnati Near Road,39-061-0048,AQS
6/10/2017,41,Cincinnati Near Road,39-061-0048,AQS
6/11/2017,41,Cincinnati Near Road,39-061-0048,AQS
6/12/2017,36,Cincinnati Near Road,39-061-0048,AQS
6/13/2017,35,Cincinnati Near Road,39-061-0048,AQS
6/14/2017,43,Cincinnati Near Road,39-061-0048,AQS
6/15/2017,29,Cincinnati Near Road,39-061-0048,AQS
6/16/2017,42,Cincinnati Near Road,39-061-0048,AQS
6/17/2017,34,Cincinnati Near Road,39-061-0048,AQS
6/18/2017,17,Cincinnati Near Road,39-061-0048,AQS
6/19/2017,40,Cincinnati Near Road,39-061-0048,AQS
6/20/2017,39,Cincinnati Near Road,39-061-0048,AQS
6/21/2017,43,Cincinnati Near Road,39-061-0048,AQS
6/22/2017,34,Cincinnati Near Road,39-061-0048,AQS
6/23/2017,33,Cincinnati Near Road,39-061-0048,AQS
6/24/2017,24,Cincinnati Near Road,39-061-0048,AQS
6/25/2017,29,Cincinnati Near Road,39-061-0048,AQS
6/26/2017,27,Cincinnati Near Road,39-061-0048,AQS
6/27/2017,31,Cincinnati Near Road,39-061-0048,AQS
6/28/2017,37,Cincinnati Near Road,39-061-0048,AQS
6/29/2017,40,Cincinnati Near Road,39-061-0048,AQS
6/30/2017,22,Cincinnati Near Road,39-061-0048,AQS
7/1/2017,30,Cincinnati Near Road,39-061-0048,AQS
7/2/2017,31,Cincinnati Near Road,39-061-0048,AQS
7/3/2017,39,Cincinnati Near Road,39-061-0048,AQS
7/4/2017,32,Cincinnati Near Road,39-061-0048,AQS
7/5/2017,35,Cincinnati Near Road,39-061-0048,AQS
7/6/2017,27,Cincinnati Near Road,39-061-0048,AQS
7/7/2017,31,Cincinnati Near Road,39-061-0048,AQS
7/8/2017,27,Cincinnati Near Road,39-061-0048,AQS
7/9/2017,29,Cincinnati Near Road,39-061-0048,AQS
7/10/2017,34,Cincinnati Near Road,39-061-0048,AQS
7/11/2017,27,Cincinnati Near Road,39-061-0048,AQS
7/12/2017,26,Cincinnati Near Road,39-061-0048,AQS
7/13/2017,32,Cincinnati Near Road,39-061-0048,AQS
7/14/2017,25,Cincinnati Near Road,39-061-0048,AQS
7/15/2017,27,Cincinnati Near Road,39-061-0048,AQS
7/16/2017,27,Cincinnati Near Road,39-061-0048,AQS
7/17/2017,43,Cincinnati Near Road,39-061-0048,AQS
7/18/2017,37,Cincinnati Near Road,39-061-0048,AQS
7/19/2017,40,Cincinnati Near Road,39-061-0048,AQS
7/20/2017,36,Cincinnati Near Road,39-061-0048,AQS
7/21/2017,36,Cincinnati Near Road,39-061-0048,AQS
7/22/2017,25,Cincinnati Near Road,39-061-0048,AQS
7/23/2017,20,Cincinnati Near Road,39-061-0048,AQS
7/24/2017,30,Cincinnati Near Road,39-061-0048,AQS
7/25/2017,30,Cincinnati Near Road,39-061-0048,AQS
7/26/2017,37,Cincinnati Near Road,39-061-0048,AQS
7/27/2017,41,Cincinnati Near Road,39-061-0048,AQS
7/28/2017,24,Cincinnati Near Road,39-061-0048,AQS
7/29/2017,25,Cincinnati Near Road,39-061-0048,AQS
7/30/2017,23,Cincinnati Near Road,39-061-0048,AQS
7/31/2017,29,Cincinnati Near Road,39-061-0048,AQS
8/1/2017,40,Cincinnati Near Road,39-061-0048,AQS
8/2/2017,35,Cincinnati Near Road,39-061-0048,AQS
8/3/2017,25,Cincinnati Near Road,39-061-0048,AQS
8/4/2017,33,Cincinnati Near Road,39-061-0048,AQS
8/5/2017,25,Cincinnati Near Road,39-061-0048,AQS
8/6/2017,20,Cincinnati Near Road,39-061-0048,AQS
8/7/2017,34,Cincinnati Near Road,39-061-0048,AQS
8/8/2017,38,Cincinnati Near Road,39-061-0048,AQS
8/9/2017,38,Cincinnati Near Road,39-061-0048,AQS
8/10/2017,38,Cincinnati Near Road,39-061-0048,AQS
8/11/2017,41,Cincinnati Near Road,39-061-0048,AQS
8/12/2017,27,Cincinnati Near Road,39-061-0048,AQS
8/13/2017,32,Cincinnati Near Road,39-061-0048,AQS
8/14/2017,33,Cincinnati Near Road,39-061-0048,AQS
8/15/2017,39,Cincinnati Near Road,39-061-0048,AQS
8/16/2017,39,Cincinnati Near Road,39-061-0048,AQS
8/17/2017,22,Cincinnati Near Road,39-061-0048,AQS
8/18/2017,28,Cincinnati Near Road,39-061-0048,AQS
8/19/2017,30,Cincinnati Near Road,39-061-0048,AQS
8/20/2017,35,Cincinnati Near Road,39-061-0048,AQS
8/21/2017,37,Cincinnati Near Road,39-061-0048,AQS
8/22/2017,28,Cincinnati Near Road,39-061-0048,AQS
8/23/2017,35,Cincinnati Near Road,39-061-0048,AQS
8/24/2017,36,Cincinnati Near Road,39-061-0048,AQS
8/25/2017,34,Cincinnati Near Road,39-061-0048,AQS
8/26/2017,29,Cincinnati Near Road,39-061-0048,AQS
8/27/2017,37,Cincinnati Near Road,39-061-0048,AQS
8/28/2017,34,Cincinnati Near Road,39-061-0048,AQS
8/29/2017,36,Cincinnati Near Road,39-061-0048,AQS
8/30/2017,40,Cincinnati Near Road,39-061-0048,AQS
8/31/2017,39,Cincinnati Near Road,39-061-0048,AQS
9/1/2017,22,Cincinnati Near Road,39-061-0048,AQS
9/2/2017,17,Cincinnati Near Road,39-061-0048,AQS
9/3/2017,29,Taft NCore,39-061-0040,AQS
9/4/2017,20,Taft NCore,39-061-0040,AQS
9/5/2017,31,Cincinnati Near Road,39-061-0048,AQS
9/6/2017,27,Cincinnati Near Road,39-061-0048,AQS
9/7/2017,29,Cincinnati Near Road,39-061-0048,AQS
9/8/2017,32,Cincinnati Near Road,39-061-0048,AQS
9/9/2017,27,Cincinnati Near Road,39-061-0048,AQS
9/10/2017,30,Cincinnati Near Road,39-061-0048,AQS
9/11/2017,28,Cincinnati Near Road,39-061-0048,AQS
9/12/2017,25,Cincinnati Near Road,39-061-0048,AQS
9/13/2017,24,Cincinnati Near Road,39-061-0048,AQS
9/14/2017,19,Taft NCore,39-061-0040,AQS
9/15/2017,32,Cincinnati Near Road,39-061-0048,AQS
9/16/2017,30,Cincinnati Near Road,39-061-0048,AQS
9/17/2017,34,Cincinnati Near Road,39-061-0048,AQS
9/18/2017,37,Cincinnati Near Road,39-061-0048,AQS
9/19/2017,35,Cincinnati Near Road,39-061-0048,AQS
9/20/2017,36,Taft NCore,39-061-0040,AQS
9/21/2017,36,Cincinnati Near Road,39-061-0048,AQS
9/22/2017,38,Cincinnati Near Road,39-061-0048,AQS
9/23/2017,36,Cincinnati Near Road,39-061-0048,AQS
9/24/2017,37,Cincinnati Near Road,39-061-0048,AQS
9/25/2017,44,Cincinnati Near Road,39-061-0048,AQS
9/26/2017,44,Cincinnati Near Road,39-061-0048,AQS
9/27/2017,42,Cincinnati Near Road,39-061-0048,AQS
9/28/2017,41,Cincinnati Near Road,39-061-0048,AQS
9/29/2017,41,Cincinnati Near Road,39-061-0048,AQS
9/30/2017,28,Cincinnati Near Road,39-061-0048,AQS
10/1/2017,37,Cincinnati Near Road,39-061-0048,AQS
10/2/2017,44,Cincinnati Near Road,39-061-0048,AQS
10/3/2017,40,Cincinnati Near Road,39-061-0048,AQS
10/4/2017,35,Cincinnati Near Road,39-061-0048,AQS
10/5/2017,32,Cincinnati Near Road,39-061-0048,AQS
10/6/2017,37,Cincinnati Near Road,39-061-0048,AQS
10/7/2017,29,Cincinnati Near Road,39-061-0048,AQS
10/8/2017,21,Cincinnati Near Road,39-061-0048,AQS
10/9/2017,20,Taft NCore,39-061-0040,AQS
10/10/2017,29,Cincinnati Near Road,39-061-0048,AQS
10/11/2017,24,Cincinnati Near Road,39-061-0048,AQS
10/12/2017,26,Cincinnati Near Road,39-061-0048,AQS
10/13/2017,34,Cincinnati Near Road,39-061-0048,AQS
10/14/2017,36,Cincinnati Near Road,39-061-0048,AQS
10/15/2017,10,Cincinnati Near Road,39-061-0048,AQS
10/16/2017,32,Cincinnati Near Road,39-061-0048,AQS
10/17/2017,31,Cincinnati Near Road,39-061-0048,AQS
10/18/2017,34,Cincinnati Near Road,39-061-0048,AQS
10/19/2017,40,Cincinnati Near Road,39-061-0048,AQS
10/20/2017,42,Cincinnati Near Road,39-061-0048,AQS
10/21/2017,37,Cincinnati Near Road,39-061-0048,AQS
10/22/2017,36,Cincinnati Near Road,39-061-0048,AQS
10/23/2017,30,Cincinnati Near Road,39-061-0048,AQS
10/24/2017,21,Cincinnati Near Road,39-061-0048,AQS
10/25/2017,27,Cincinnati Near Road,39-061-0048,AQS
10/26/2017,35,Cincinnati Near Road,39-061-0048,AQS
10/27/2017,38,Cincinnati Near Road,39-061-0048,AQS
10/28/2017,13,Cincinnati Near Road,39-061-0048,AQS
10/29/2017,13,Taft NCore,39-061-0040,AQS
10/30/2017,25,Cincinnati Near Road,39-061-0048,AQS
10/31/2017,27,Cincinnati Near Road,39-061-0048,AQS
11/1/2017,29,Cincinnati Near Road,39-061-0048,AQS
11/2/2017,36,Cincinnati Near Road,39-061-0048,AQS
11/3/2017,28,Cincinnati Near Road,39-061-0048,AQS
11/4/2017,19,Cincinnati Near Road,39-061-0048,AQS
11/5/2017,22,Cincinnati Near Road,39-061-0048,AQS
11/6/2017,25,Cincinnati Near Road,39-061-0048,AQS
11/7/2017,26,Cincinnati Near Road,39-061-0048,AQS
11/8/2017,31,Cincinnati Near Road,39-061-0048,AQS
11/9/2017,38,Cincinnati Near Road,39-061-0048,AQS
11/10/2017,28,Cincinnati Near Road,39-061-0048,AQS
11/11/2017,26,Cincinnati Near Road,39-061-0048,AQS
11/12/2017,26,Cincinnati Near Road,39-061-0048,AQS
11/13/2017,29,Cincinnati Near Road,39-061-0048,AQS
11/14/2017,27,Taft NCore,39-061-0040,AQS
11/15/2017,19,Taft NCore,39-061-0040,AQS
11/16/2017,23,Cincinnati Near Road,39-061-0048,AQS
11/17/2017,27,Cincinnati Near Road,39-061-0048,AQS
11/18/2017,25,Cincinnati Near Road,39-061-0048,AQS
11/19/2017,18,Cincinnati Near Road,39-061-0048,AQS
11/20/2017,39,Cincinnati Near Road,39-061-0048,AQS
11/21/2017,43,Cincinnati Near Road,39-061-0048,AQS
11/22/2017,28,Cincinnati Near Road,39-061-0048,AQS
11/23/2017,29,Cincinnati Near Road,39-061-0048,AQS
11/24/2017,48,Cincinnati Near Road,39-061-0048,AQS
11/25/2017,27,Cincinnati Near Road,39-061-0048,AQS
11/26/2017,45,Cincinnati Near Road,39-061-0048,AQS
11/27/2017,54,Cincinnati Near Road,39-061-0048,AQS
11/28/2017,49,Cincinnati Near Road,39-061-0048,AQS
11/29/2017,57,Cincinnati Near Road,39-061-0048,AQS
11/30/2017,46,Cincinnati Near Road,39-061-0048,AQS
12/1/2017,42,Cincinnati Near Road,39-061-0048,AQS
12/2/2017,35,Cincinnati Near Road,39-061-0048,AQS
12/3/2017,40,Cincinnati Near Road,39-061-0048,AQS
12/4/2017,47,Cincinnati Near Road,39-061-0048,AQS
12/5/2017,24,Cincinnati Near Road,39-061-0048,AQS
12/6/2017,28,Cincinnati Near Road,39-061-0048,AQS
12/7/2017,37,Cincinnati Near Road,39-061-0048,AQS
12/8/2017,33,Cincinnati Near Road,39-061-0048,AQS
12/9/2017,32,Cincinnati Near Road,39-061-0048,AQS
12/10/2017,36,Cincinnati Near Road,39-061-0048,AQS
12/11/2017,40,Cincinnati Near Road,39-061-0048,AQS
12/12/2017,22,Cincinnati Near Road,39-061-0048,AQS
12/13/2017,28,Cincinnati Near Road,39-061-0048,AQS
12/14/2017,32,Cincinnati Near Road,39-061-0048,AQS
12/15/2017,30,Cincinnati Near Road,39-061-0048,AQS
12/16/2017,31,Cincinnati Near Road,39-061-0048,AQS
12/17/2017,38,Cincinnati Near Road,39-061-0048,AQS
12/18/2017,24,Cincinnati Near Road,39-061-0048,AQS
12/19/2017,24,Cincinnati Near Road,39-061-0048,AQS
12/20/2017,37,Cincinnati Near Road,39-061-0048,AQS
12/21/2017,42,Cincinnati Near Road,39-061-0048,AQS
12/22/2017,23,Cincinnati Near Road,39-061-0048,AQS
12/23/2017,20,Cincinnati Near Road,39-061-0048,AQS
12/24/2017,18,Cincinnati Near Road,39-061-0048,AQS
12/25/2017,8,Cincinnati Near Road,39-061-0048,AQS
12/26/2017,26,Cincinnati Near Road,39-061-0048,AQS
12/27/2017,29,Cincinnati Near Road,39-061-0048,AQS
12/28/2017,31,Cincinnati Near Road,39-061-0048,AQS
12/29/2017,29,Cincinnati Near Road,39-061-0048,AQS
12/30/2017,22,Cincinnati Near Road,39-061-0048,AQS
12/31/2017,19,Cincinnati Near Road,39-061-0048,AQS
1/1/2018,17,Cincinnati Near Road,39-061-0048,AQS
1/2/2018,37,Cincinnati Near Road,39-061-0048,AQS
1/3/2018,45,Cincinnati Near Road,39-061-0048,AQS
1/4/2018,25,Cincinnati Near Road,39-061-0048,AQS
1/5/2018,25,Cincinnati Near Road,39-061-0048,AQS
1/6/2018,34,Cincinnati Near Road,39-061-0048,AQS
1/7/2018,38,Cincinnati Near Road,39-061-0048,AQS
1/8/2018,29,Cincinnati Near Road,39-061-0048,AQS
1/9/2018,30,Cincinnati Near Road,39-061-0048,AQS
1/10/2018,41,Cincinnati Near Road,39-061-0048,AQS
1/11/2018,34,Cincinnati Near Road,39-061-0048,AQS
1/12/2018,25,Cincinnati Near Road,39-061-0048,AQS
1/13/2018,29,Cincinnati Near Road,39-061-0048,AQS
1/14/2018,24,Cincinnati Near Road,39-061-0048,AQS
1/15/2018,23,Cincinnati Near Road,39-061-0048,AQS
1/16/2018,10,Cincinnati Near Road,39-061-0048,AQS
1/17/2018,18,NORTHERN KENTUCKY UNIVERSITY (NKU),21-037-3002,AQS
1/18/2018,44,Cincinnati Near Road,39-061-0048,AQS
1/19/2018,53,Cincinnati Near Road,39-061-0048,AQS
1/20/2018,36,Cincinnati Near Road,39-061-0048,AQS
1/21/2018,38,Cincinnati Near Road,39-061-0048,AQS
1/22/2018,43,Cincinnati Near Road,39-061-0048,AQS
1/23/2018,14,Cincinnati Near Road,39-061-0048,AQS
1/24/2018,22,Taft NCore,39-061-0040,AQS
1/25/2018,28,Taft NCore,39-061-0040,AQS
1/26/2018,22,Taft NCore,39-061-0040,AQS
1/27/2018,15,Taft NCore,39-061-0040,AQS
1/28/2018,38,Taft NCore,39-061-0040,AQS
1/29/2018,32,Taft NCore,39-061-0040,AQS
1/30/2018,19,Taft NCore,39-061-0040,AQS
1/31/2018,22,Taft NCore,39-061-0040,AQS
2/1/2018,32,Cincinnati Near Road,39-061-0048,AQS
2/2/2018,33,Cincinnati Near Road,39-061-0048,AQS
2/3/2018,34,Cincinnati Near Road,39-061-0048,AQS
2/4/2018,21,Cincinnati Near Road,39-061-0048,AQS
2/5/2018,25,Cincinnati Near Road,39-061-0048,AQS
2/6/2018,31,Cincinnati Near Road,39-061-0048,AQS
2/7/2018,39,Cincinnati Near Road,39-061-0048,AQS
2/8/2018,38,Cincinnati Near Road,39-061-0048,AQS
2/9/2018,39,Cincinnati Near Road,39-061-0048,AQS
2/10/2018,33,Cincinnati Near Road,39-061-0048,AQS
2/11/2018,26,Cincinnati Near Road,39-061-0048,AQS
2/12/2018,40,Cincinnati Near Road,39-061-0048,AQS
2/13/2018,39,Cincinnati Near Road,39-061-0048,AQS
2/14/2018,35,Cincinnati Near Road,39-061-0048,AQS
2/15/2018,28,Cincinnati Near Road,39-061-0048,AQS
2/16/2018,29,Cincinnati Near Road,39-061-0048,AQS
